disk_ID,vm_cpu,vm_memory,history_bandwidth_cpu_memory,avg_bandwidth,appid,create_time,finish_time,description,business_type
4d5ddace-317b-4a95-a114-f032b4fc0805,32.0,128.0,482653.17162698414,8713.227182539682,1257879833.0,2022-02-25 15:53:38,2023-05-22 02:37:56,天龙微信-游戏服5_天龙微信-M2_系统盘_tlwx,game-service
4f6875e3-7de6-4331-b682-b6769e3bc24f,32.0,128.0,8713.227182539682,11039.914186507936,1257879833.0,2022-02-25 15:53:39,2023-05-22 02:37:56,天龙微信-游戏服9_天龙微信-M5_系统盘_tlwx,game-service
bb82064e-53a9-4853-98da-4c2043226e82,32.0,128.0,3039.3819444444443,8103.679067460317,1257879833.0,2022-11-07 15:37:09,2023-05-22 02:37:56,cvm_天龙微信-游戏服M1_系统盘_天龙微信-游戏服65,game-service
67fed8de-5a91-4f91-9d26-58f6597ea38d,32.0,128.0,30633.53521825397,7694.41617063492,1257879833.0,2022-12-28 16:36:40,2023-05-22 02:37:56,天龙微信-游戏服M4_系统盘_cvm_天龙微信-游戏服80,game-service
0e38d72d-7e3e-4347-9fe0-b042ef23807f,4.0,32.0,,11767.499007936509,1258282408.0,2022-05-18 19:24:38,2023-05-22 02:37:56,bs-bj.node.14-13_node-data_disk_PortalWidash,corp-website-portal
ea092b88-4b78-487b-8adb-ba4de74db925,16.0,64.0,,8402.168154761905,1258344699.0,2021-08-03 12:04:42,2023-05-22 02:37:56,未命名24_系统盘_数据库产品中心_1022_[CRS][现网运营_tendis],infra-database
9f2b1bb6-90cc-4bc5-a8dd-2709f0a99503,8.0,16.0,16486.841765873014,11278.316964285714,1258344699.0,2021-09-03 15:35:55,2023-05-22 02:37:56,北京mysqlBiz_未命名6_系统盘_数据库产品中心_1022,infra-database
8b63efd6-c06c-4f4b-b977-ff6256719f71,4.0,8.0,,10704.395337301588,1258344699.0,2022-01-11 11:48:24,2023-05-22 02:37:56,mirrors-external-nginx-bj_未命名8_系统盘_计算产品中心_1032,data-collection-delivery
3d5468d4-b5f6-4fca-9fd2-a3df21d2a683,4.0,16.0,,10631.84126984127,1258344699.0,2022-01-14 15:14:26,2023-05-22 02:37:56,[NFV][nfv_proxy]_未命名1_系统盘_网络产品中心_1023,infra-node
4bbf3343-5b60-42ae-b22c-cdcf5026cbe9,4.0,16.0,10631.84126984127,9130.28869047619,1258344699.0,2022-01-14 15:14:27,2023-05-22 02:37:56,未命名2_系统盘_网络产品中心_1023_[NFV][nfv_controller_apigw],infra-node
93583695-5845-4a97-b475-8d212269acaf,16.0,64.0,8402.168154761905,8733.586805555555,1258344699.0,2022-01-21 16:26:14,2023-05-22 02:37:56,CBS产品中心_1198_未命名10_系统盘_[现网运营][zeus_日志服务],infra-logging-monitoring
c4a48c8b-e6a7-4de2-84e5-2ff0af35b8fd,16.0,64.0,8733.586805555555,7982.487599206349,1258344699.0,2022-01-21 16:26:16,2023-05-22 02:37:56,CBS产品中心_1198_[现网运营][zeus_日志服务]_未命名7_系统盘,infra-logging-monitoring
a27e7e23-c3de-4647-a82c-9909a45b4be1,8.0,16.0,316971.0570436508,9519.971726190475,1258344699.0,2022-04-24 17:14:34,2023-05-22 02:37:56,未命名_系统盘_数据库产品中心_1022_[CRS][现网运营_tendis],infra-database
794ca9be-09e1-430f-991d-f1f7826674f8,8.0,16.0,178121.12797619047,11024.11507936508,1258344699.0,2022-06-09 16:23:11,2023-05-22 02:37:56,未命名_系统盘_运营管理中心_1073_[外部云][北京CAS],infra-logging-monitoring
f9d8cbb4-f47f-44cb-9b7d-774fa80457f3,16.0,64.0,7982.487599206349,9984.97123015873,1258344699.0,2022-08-02 02:00:18,2023-05-22 02:37:56,未命名_系统盘_数据库产品中心_1022_[CRS][现网运营_tendis],infra-database
6af0316b-a794-40be-9bef-7490bd0fa168,8.0,16.0,11024.11507936508,12063.582837301588,1258344699.0,2022-10-31 16:22:14,2023-05-22 02:37:56,产品中心_1071_[媒体][MRTC_TRTC互通系统_生产]_未命名_系统盘,media-video-streaming
0fb635e1-dd4e-41f3-8244-6993ebbcd763,16.0,64.0,2644358.652281746,11202.954365079366,1258344699.0,2023-03-30 16:28:42,2023-05-22 02:37:56,CBS产品中心_1198_cfs-4ucz4ye7p-oss11_系统盘,infra-node
bcc5a105-d59a-4ef6-8f86-88c5cd84e624,16.0,64.0,14981.6875,6115.869543650793,1258344699.0,2023-04-05 15:23:26,2023-05-22 02:37:56,CBS产品中心_1198_[待部署_data][其他]_未命名_系统盘,generic-unknown
0f70bcc7-6866-43ce-bbbb-45a645506762,16.0,64.0,6115.869543650793,9221.835317460318,1258344699.0,2023-04-05 15:23:28,2023-05-22 02:37:56,CBS产品中心_1198_[待部署_data][其他]_未命名_系统盘,generic-unknown
ec17dae0-9daf-4855-a7a5-378845cd3298,16.0,64.0,9221.835317460318,8971.696924603175,1258344699.0,2023-04-07 11:39:55,2023-05-22 02:37:56,CBS产品中心_1198_[待部署_data][其他]_未命名_系统盘,generic-unknown
16e8caba-fcb4-4b9f-bc2e-52e023427c36,2.0,8.0,,7368.422619047619,1258344699.0,2023-04-11 18:11:32,2023-05-22 02:37:56,云原生产品中心_1012_[TKE][TKE]_未命名_系统盘,infra-node
84abe719-e9c5-46f9-8edd-f627e4f4f47e,4.0,8.0,,11212.561507936509,1258344700.0,2022-03-07 10:51:33,2023-05-22 02:37:56,IEG技术运营部_1041_未命名_系统盘_CC_GameMatrix,game-service
0407fd9b-8edc-403b-941a-76f2f0e40999,2.0,4.0,,7131.081349206349,1258960627.0,2021-06-29 15:56:49,2023-05-22 02:37:56,前端开发人员内网穿透专用服务_系统盘_默认项目,dev-test-env
1d2638c0-8f5f-469e-a7d3-b22895a1e9ab,4.0,16.0,,6845.017361111111,1258960627.0,2021-12-23 15:32:25,2023-05-22 02:37:56,emr-Core-emr-nvqnrnk_emr-core3_系统盘_emr-Core.3_emr-nvqnrnk4_prod,compute-simulation
477891cb-ed48-4d03-9d96-4f5296496318,16.0,32.0,,7142.163194444444,1258960627.0,2021-12-24 17:43:56,2023-05-22 02:37:56,dba-work-om_系统盘_默认项目,infra-database
866282f1-ffdc-4544-90e7-31ccf1783f02,16.0,32.0,7142.163194444444,6637.2911706349205,1258960627.0,2022-01-05 15:25:58,2023-05-22 02:37:56,默认项目_skywalking7-oap-new_skywalking-8.7-oap-new5_系统盘,infra-logging-monitoring
f864b52e-a794-4c12-a154-cef489df7c2f,8.0,16.0,,6947.222718253968,1258960627.0,2022-03-28 14:45:51,2023-05-22 02:37:56,默认项目_仙豆运维专用_未命名_系统盘,infra-jumpbox
f05c2d58-7fec-4c57-a261-0811bec14894,16.0,64.0,,6644.823908730159,1258960627.0,2022-04-20 17:17:08,2023-05-22 02:37:56,默认项目_BUX-语音2_系统盘,media-video-streaming
be82867a-b8aa-45be-8a81-a9fb7c96d8b3,8.0,16.0,6947.222718253968,6109.011904761905,1258960627.0,2022-07-29 11:59:03,2023-05-22 02:37:56,pre-nlubux-p03_系统盘_默认项目,dev-test-env
53b5295e-94ea-42cf-9e34-a92c3d0ee5b3,4.0,8.0,,6122.7504960317465,1258960627.0,2023-02-21 14:22:46,2023-05-22 02:37:56,长城新能源-PROD2_系统盘_默认项目,office-system
2d92ec2e-5506-42ff-ac75-e28763f5532c,8.0,16.0,6109.011904761905,7667.8110119047615,1258960627.0,2023-05-05 10:03:56,2023-06-05 10:04:06,默认项目_AI-nlu(bux2.0)-test-03_系统盘,dev-test-env
6e5848fc-6aec-41a8-a2dc-9b00acedc48d,8.0,32.0,,7043.099702380952,1258989949.0,2021-10-27 16:11:09,2023-05-22 08:18:56,prod-ppk绿土-平台研发_prod-ppk绿土-2_系统盘,iot-saas-platform
defbc05a-4ea3-41e6-83ff-3d9d569da2bf,16.0,32.0,,6913.240575396825,1258989949.0,2022-11-17 10:09:02,2023-05-22 02:37:56,here-uat-1_系统盘_uat-IMS-平台研发,dev-test-env
4953d894-61c5-40bb-93f4-ec8c6be6d9be,8.0,16.0,,6842.345238095239,1258989949.0,2022-12-08 22:20:17,2023-05-22 02:37:56,prod1-hp3-platech_未命名_系统盘,generic-unknown
353afdce-5aa8-4eba-9fc1-eb2b79af3f89,16.0,32.0,6913.240575396825,7343.203869047619,1258989949.0,2022-12-14 11:00:31,2023-03-23 02:03:49,prod1-here-平台研发_系统盘,infra-node
def2a63e-6207-41e0-9d5a-114c353579f9,4.0,8.0,16.05406746031746,6000.159722222223,1258989949.0,2023-03-08 17:40:08,2023-05-22 02:37:56,corp-nginx1.common.ops.uat1.bj1_系统盘_默认项目,dev-test-env
5b66a0ba-6f28-4bee-b578-747989373a54,4.0,16.0,,6925.195932539683,1300167672.0,2022-04-12 11:17:30,2023-05-22 02:37:56,xfzthree-redis2_默认项目_未命名_系统盘,infra-cache
afda2fad-e256-425c-872f-e7941dd60925,2.0,4.0,,6426.236607142857,1300880399.0,2022-09-23 15:34:22,2023-05-22 02:37:56,vpc_prod_myr-message-service-v01.wangjin.prod_系统盘,infra-message-queue
e1dc347b-193f-40c7-aad4-f936aae4ff8e,2.0,4.0,6426.236607142857,6518.3546626984125,1300880399.0,2022-09-23 15:43:43,2023-05-22 02:37:56,vpc_prod_myr-redis-v01.wangjin.prod_系统盘,infra-cache
9cc88a54-9f08-4853-883a-860394f187eb,4.0,8.0,22708.648313492064,6683.983630952381,1300880399.0,2022-10-17 11:55:39,2023-05-22 02:37:56,vpc_prod_insurance-zookeeper-v01.insurance.prod_系统盘,infra-coordination
fd6c971e-1d59-45bf-9b49-ca523b03e79d,2.0,2.0,519.9558531746031,7025.356150793651,1300880399.0,2022-10-19 18:21:30,2023-05-22 02:37:56,vpc_prod_gmam-fsg-t01.fandanbao.prod_系统盘,ecommerce-retail
d4be3175-7f00-40e0-8cab-9a4f7ad0034f,2.0,2.0,7025.356150793651,8324.454365079366,1300880399.0,2022-10-19 18:30:30,2023-05-22 02:37:56,vpc_prod_gmrd-ctc-t01.rongdan.prod_系统盘,finance-payment
9b446725-cbc4-455b-ad12-4790d0acf671,4.0,8.0,6683.983630952381,6863.523809523809,1300880399.0,2022-10-25 16:21:22,2023-05-22 02:37:56,vpc_prod_gmrd-ofc-mysql01.rongdan.prod_系统盘,infra-database
e7767c7e-21b6-47eb-8d38-180d233b8ed0,8.0,32.0,,11307.705853174602,1300880399.0,2022-11-14 14:04:14,2023-05-22 02:37:56,vpc_prod_united-tke-worker04.k8sunited.prod_系统盘,infra-node
6a91c240-eaf4-4027-9ba7-54b7e70a217d,8.0,32.0,11307.705853174602,8746.277281746032,1300880399.0,2022-12-13 14:21:45,2023-05-22 02:37:56,BigDATA-dashboard-api-task-v02.bigdata.prod_系统盘_vpc_prod,data-collection-delivery
5204e6d0-6e8e-4726-89c0-e0628a6b74e4,4.0,8.0,6863.523809523809,7039.295138888889,1300880399.0,2023-01-31 11:54:17,2023-05-22 02:37:56,vpc_prod_ggzj-phabricator-mysql01.db.prod_系统盘,infra-database
b949016f-51bd-41d1-923e-38530c8840c7,8.0,32.0,8746.277281746032,9814.9375,1300880399.0,2023-02-06 13:25:13,2023-05-22 02:37:56,vpc_prod_united-tke-worker08.k8sunited.prod_系统盘,infra-node
a13b1385-7b6f-4eab-a23f-8f87bf150904,16.0,64.0,,8782.035218253968,1300880399.0,2023-02-08 14:35:53,2023-05-22 02:37:56,vpc_prod_gmxd-tke-work05.k8sxiaodai.prod_系统盘,infra-node
d2172c8e-0237-4b03-b538-d1cdda422f07,16.0,32.0,,10453.590773809525,1300899566.0,2023-02-09 13:59:01,2024-02-09 13:59:12,newHA_KISYUN-TXBJ-UE7DB-NewHA-G05-Slave_KISYUN-TXBJ-UE7.0-DB-NewHA-G05-Slave_系统盘,infra-database
40252a73-b8b8-4c5f-bc6d-02783fd688aa,2.0,4.0,1017.3020833333334,9901.099206349209,1301181550.0,2021-08-27 14:19:29,2023-05-22 02:37:56,emr-Common-emr-j9o7n5fx_大数据_emr-common1_系统盘_emr-Common.1_emr-j9o7n5fx,compute-simulation
028ddf12-a892-4bce-b719-bbac7685772a,16.0,64.0,,8632.520833333334,1301181550.0,2021-10-26 19:24:50,2023-05-22 02:37:56,emr-Router.11_emr-gmz8tdmv_大数据_emr-Routeremr-gmz8tdmv_emr-router6_系统盘,data-collection-delivery
9adc9dee-e640-4c34-aa6a-f44b616033ec,8.0,16.0,1663.37748015873,7049.567956349207,1301181550.0,2021-10-29 16:49:28,2023-05-22 02:37:56,tx-bj-bigdata-test01_系统盘_大数据,dev-test-env
3e7a9aec-6a43-40ae-b3ea-eabfa6a67260,32.0,128.0,,9123.058035714286,1301181550.0,2021-11-17 21:52:47,2023-05-22 02:37:56,emr-core2_系统盘_emr-Core.63_emr-gmz8tdmv_emr-Core-emr-gmz8tdmv_大数据,compute-simulation
4953cdf1-67c5-4df9-9e32-09651ef3f758,32.0,128.0,9123.058035714286,9562.334325396823,1301181550.0,2021-11-17 21:52:47,2023-05-22 02:37:56,emr-Core.71_emr-gmz8tdmv_emr-core10_系统盘_大数据_emr-Core-emr-gmz8tdmv,compute-simulation
4aeb535d-3ddb-498f-91e2-5574e3447929,32.0,128.0,9562.334325396823,9663.941468253968,1301181550.0,2021-11-17 21:52:47,2023-05-22 02:37:56,emr-Core.68_emr-gmz8tdmv_emr-core7_系统盘_大数据_emr-Core-emr-gmz8tdmv,compute-simulation
8bab37fb-bd67-4478-84b5-cb5d593bcb0e,8.0,16.0,7049.567956349207,5985.860615079365,1301181550.0,2021-12-23 11:30:46,2023-05-22 02:37:56,emr-common3_系统盘_emr-Common-emr-2timcvz_emr-Common.3_emr-2timcvz5_直播,media-video-streaming
48c73870-a335-4dcd-a6ea-0048ed03c9da,4.0,8.0,65328.6746031746,6138.2911706349205,1301181550.0,2022-11-03 12:59:44,2023-05-22 02:37:56,默认项目_tx-bj-cal-jgxm-tec-prod0010_系统盘,infra-node
1f92901b-a5d9-40ac-b81c-171244a77f98,4.0,8.0,6138.2911706349205,9768.497023809525,1301181550.0,2022-11-03 12:59:48,2023-05-22 02:37:56,tx-bj-cal-jgxm-tec-prod0017_系统盘_默认项目_tx-bj-cal-jgxm-tec-prod007,infra-node
71860cc6-3021-4418-965e-6d1cc8e4d5aa,32.0,128.0,951697.8095238096,8256.851686507936,1301181550.0,2022-11-10 18:48:18,2023-05-22 02:37:56,emr-core3_系统盘_默认项目_emr-Core-emr-6kox2dlt_emr-Core.54_emr-6kox2dlt,compute-simulation
29d9d06b-d8c9-4544-8912-32b713b3d64b,4.0,8.0,27.62748015873016,11969.582837301588,1301555531.0,2022-11-06 15:11:03,2023-05-22 02:37:56,lh-1300774379-lhins-97wlvukk_lh-1300774379-20221106144022716207261_lh-cbs_默认项目,generic-unknown
14026a9e-1c24-4c06-a8ed-ba9a9ce900ab,2.0,4.0,3.1904761904761907,7853.277777777777,1301555531.0,2023-02-24 10:14:27,2023-05-22 02:37:56,默认项目_lh-1256016893-20230224235027681600081_lh-1256016893-lhins-mlm0ovt0_lh-cbs,generic-unknown
928a190d-cbdd-4c7e-82de-5e6e4189985d,8.0,32.0,,6612.989583333333,1301587776.0,2022-08-12 11:03:31,2023-05-22 02:37:56,p88-datamp-app4_系统盘_集团大会员项目生产环境_p88-datamp-market2,office-system
8206c9e0-e159-43cd-bf7c-a34075e30d1b,8.0,32.0,6612.989583333333,6188.222718253968,1301587776.0,2022-09-28 11:23:09,2023-05-22 02:37:56,p88-datamp-all3_系统盘_集团大会员项目生产环境,office-system
6ed8f4ec-37a6-4b80-9cf9-b7d891420d41,2.0,4.0,,7294.324404761905,1301696596.0,2022-08-11 20:24:14,2023-05-22 02:37:56,未命名_数据盘((FROM snap-1u9iimr8))_1_默认项目_product,generic-unknown
7e11bf50-07c6-40aa-ad14-9585fcfc1d08,8.0,32.0,,11061.21130952381,1301788792.0,2021-09-18 17:56:22,2023-05-22 02:37:56,TX-K3-M015-TEST_系统盘_默认项目,dev-test-env
feffe7a2-444e-44f8-96a3-1330e87c7f2b,4.0,8.0,534.5034722222222,9630.094742063491,1301788792.0,2022-05-20 12:21:32,2023-05-22 02:37:56,默认项目_TX-K3-S384_系统盘,generic-unknown
5c4acc42-c863-44a0-bb2c-492a0be6955a,4.0,8.0,836.390873015873,6167.456845238095,1301788792.0,2023-03-14 17:28:03,2024-03-14 17:28:14,TX-K3-S693_系统盘_默认项目,generic-unknown
88cc090a-5c76-49e8-b00f-9d3aab4a8002,8.0,64.0,,6715.260416666667,1302259445.0,2021-06-03 12:13:23,2023-05-22 02:37:56,默认项目_prod-cxp-radar-ES-15-39_prod-cxp-radar3_系统盘,infra-logging-monitoring
d0676b8a-9ac8-4fe8-ad83-9fd23c61a67b,8.0,64.0,6715.260416666667,6819.579861111111,1302259445.0,2021-06-03 12:13:23,2023-05-22 02:37:56,prod-cxp-radar-ES-15-34_默认项目_prod-cxp-radar7_系统盘,infra-logging-monitoring
60bbf080-5d3c-49f7-ae42-56c26c607a45,8.0,64.0,6819.579861111111,6600.689980158731,1302259445.0,2021-07-28 15:39:51,2023-05-22 02:37:56,prod-cxp-radar-ES-15-40_CXP-radar_prod-cxp-radar-ES4_系统盘,infra-logging-monitoring
912f71cf-174a-4fbb-bd1f-2547c9136996,2.0,4.0,16904.533234126986,8719.73759920635,1302259445.0,2021-10-22 13:44:36,2023-05-22 06:17:19,emr-Common-emr-56l6znts_大数据平台_emr-common1_系统盘_emr-Common.3_emr-56l6znts,compute-simulation
903cfe9e-daa1-4c04-8b46-d8c6f7015b48,4.0,8.0,,11580.96626984127,1302259445.0,2022-08-12 10:55:13,2023-05-22 02:37:56,test-k8s-ingressncb6vcrj._test-k8s-ingress-5.ncb6vcrj.0_系统盘_asg-qh5wa7ht,generic-autoscaling
0a7fa04b-0218-4fa6-bca6-b0f26c318756,16.0,32.0,,11452.915674603177,1304144265.0,2022-08-16 10:05:55,2023-05-22 02:37:56,uat-dam-emr-Core-emr-ef3bo4i_emr-core2_系统盘_特赞-内容平台_uat-dam-emr-Core.2_emr-ef3bo4i6,dev-test-env
0e7696b5-1009-4eda-8d0c-cb00272932c9,2.0,4.0,,6810.903769841269,1304943718.0,2021-08-17 18:55:35,2023-05-22 02:37:56,fj-cvm-bj-staging-iot-web-02_系统盘,dev-test-env
ab06e83c-2aee-45fb-8578-ba86d4a6bbda,2.0,8.0,,7165.108630952381,1304943718.0,2021-08-26 20:22:08,2023-05-22 02:37:56,fj-cvm-bj-prod-iot-midplatform-01_系统盘,iot-saas-platform
70d79d6c-0429-4fef-ad8e-323a98f6301f,2.0,4.0,,6345.095734126984,1305138479.0,2021-07-28 16:27:12,2023-05-22 02:37:56,search_叮当优品_未命名_系统盘,ecommerce-retail
65bb8997-c8d4-4a82-9bec-7484649da272,16.0,64.0,,7478.678075396825,1305296899.0,2022-03-15 10:17:47,2023-05-22 02:37:56,asg-mbo7jdiz_as-tke-np-2b4povzp_系统盘,generic-autoscaling
9f8e3369-708c-4a50-b88c-023983af4859,4.0,16.0,,7631.9672619047615,1305504398.0,2022-08-23 17:55:17,2023-05-22 02:37:56,vm-cdwch-jxgh7oat_系统盘,infra-database
a51a9319-fdd3-4575-8435-e54492a0f4e4,4.0,16.0,7631.9672619047615,7787.165674603175,1305504398.0,2022-09-02 14:43:30,2023-05-22 02:37:56,vm-cdwch-lzav7kyc_系统盘,infra-database
5a693fa4-3fb2-4134-b506-9af399b3cd89,8.0,32.0,,9228.43601190476,1305504398.0,2022-09-13 10:19:34,2023-05-22 02:37:56,vm-cdwch-ts2n4cuo_系统盘,infra-database
02b1669d-eab2-4edd-95e5-14da0d96d747,4.0,16.0,7787.165674603175,8251.223710317461,1305504398.0,2022-11-03 16:40:57,2023-05-22 02:37:56,vm-cdwch-hlw7zj5p_系统盘,infra-database
77250526-2ade-493d-a0ac-c36ab72a73f8,16.0,64.0,,7829.958829365079,1305504398.0,2023-02-07 10:16:58,2023-05-22 02:37:56,vm-cdwdoris-jc6orevm_系统盘,infra-database
dfdc3341-c52b-46ae-9ff9-ba547aea40fc,4.0,16.0,1698.998015873016,8098.522817460317,1305504398.0,2023-03-30 09:15:15,2023-05-22 02:37:56,vm-cdwch-atpbrap4_系统盘,infra-database
2abdd9fc-50a1-4d86-a52a-032c05c4fff0,4.0,16.0,8098.522817460317,7580.368551587301,1305504398.0,2023-04-07 11:17:16,2023-05-22 02:37:56,vm-cdwch-qdvzb82v_系统盘,infra-node
e0d2a39b-1084-47c6-ac10-24919486d85e,4.0,16.0,7580.368551587301,7924.950892857143,1305504398.0,2023-04-14 11:25:01,2023-05-22 02:37:56,vm-cdwdoris-h2l3ci3s_系统盘,infra-database
5f7f7952-8822-43a0-8952-6b64027b86f4,32.0,128.0,,7486.984126984127,1305504398.0,2023-04-21 14:46:34,2023-05-22 02:37:56,vm-cdwch-3w6qxchb_系统盘,infra-database
bb042c5f-6d2c-4ce4-b5d2-0f499f53426d,4.0,8.0,,6247.5734126984125,1305508911.0,2022-06-15 01:15:09,2023-05-22 02:37:56,apollo-finance-1_jm-apollo-base-jm-pay-wechat2_系统盘_乐友服务器,finance-payment
ce85dff7-0f9d-4d74-ba09-acd085500ff6,8.0,16.0,,6154.653769841269,1305508911.0,2022-07-03 11:58:54,2023-05-22 02:37:56,jm-apollo-base-jm-pay-wechat1_系统盘_apollo-converge-app-4:4apollo-converge-promotion-4:4_乐友服务器,finance-payment
018e262f-5e2b-4b4b-984e-e9e7195e3037,4.0,8.0,,8121.970734126984,1305510423.0,2022-07-29 09:57:28,2023-05-22 02:37:56,Server_p5-tlife-tv-app02_系统盘,media-video-streaming
ba8109b1-7673-4719-9539-8e091d34eb16,4.0,8.0,,8250.119543650793,1305683320.0,2022-03-16 10:28:39,2023-05-22 02:37:56,disk_prod-xmh-bj7-imgcloud-java-01_prod-xmh-bj7-imgcloud1_系统盘,media-video-streaming
f3db76c1-e2d7-4a0d-a753-dd3b5453949d,4.0,16.0,,13122.533234126984,1305683320.0,2022-12-26 16:36:09,2023-05-22 02:37:56,prod-qwmh-bj7-public-canal2-01_默认项目_未命名1_系统盘,infra-message-queue
51149423-cc98-45b0-a4df-3372b85d52c2,4.0,8.0,8250.119543650793,7252.41121031746,1305683320.0,2023-01-07 16:51:01,2023-05-22 02:37:56,默认项目_prod-qwmh-bj7-public70_系统盘,generic-unknown
067df93a-9ffa-489c-a9bf-4597e311a722,2.0,4.0,25615.95734126984,6502.246031746032,1306060218.0,2021-11-09 11:48:41,2023-05-22 02:37:56,tc-bj-ewp-prod-xxl-job02_系统盘,infra-coordination
0ba8e4aa-18a9-4785-b33a-2bca4b4b4d47,4.0,16.0,,8644.811011904761,1306060218.0,2021-11-10 15:30:27,2023-05-22 02:37:56,tc-bj-prod-crm-qkzs03_系统盘,office-system
4771c0ec-9f11-4cdd-b507-257379c1a5c2,2.0,4.0,6502.246031746032,7037.054067460317,1306060218.0,2022-07-06 16:46:30,2023-05-22 02:37:56,tc-bj-ewp-trade-platform-manager01_系统盘,ecommerce-retail
de931798-10a2-4f00-bf6c-42655c081cb0,16.0,64.0,31380.77876984127,11416.29265873016,1306128425.0,2023-03-08 21:23:26,2023-05-22 02:37:56,默认项目_cfs-419bed146-mds3_系统盘,infra-node
00523a55-2a15-472e-8d1a-aba5560664d1,16.0,32.0,,11317.308531746032,1306197496.0,2021-11-17 15:01:36,2023-05-22 02:37:56,asg-e038a581_as-tke-np-a8igc3hv10_系统盘,generic-autoscaling
ef66abc4-c8af-47ca-8c83-14ec02b6e90d,16.0,32.0,19422.82738095238,11511.915674603177,1306197496.0,2021-11-17 15:01:47,2023-05-22 02:37:56,asg-e038a581_as-tke-np-a8igc3hv8_系统盘,infra-node
c67a4e59-7e58-4a70-bebc-cd29df19cd83,16.0,32.0,11511.915674603177,11530.409722222224,1306197496.0,2021-11-17 15:01:59,2023-05-22 02:37:56,asg-e038a581_as-tke-np-a8igc3hv10_系统盘,generic-autoscaling
087ad4a0-65ff-478d-a1f8-e255959e8ebb,16.0,32.0,11530.409722222224,10943.478174603177,1306197496.0,2021-12-02 10:52:22,2023-05-22 02:37:56,asg-e038a581_as-tke-np-a8igc3hv7_系统盘,generic-autoscaling
469bf038-894d-4d39-8af6-36b4953394fe,4.0,8.0,524.7142857142857,6580.8224206349205,1306245577.0,2022-09-14 14:35:14,2023-05-22 02:37:56,臧泽_dzyz-game-21-2035_系统盘,game-service
27ea3d41-def8-45b5-86be-a4a9001b3b8b,4.0,8.0,6580.8224206349205,7081.364087301588,1306245577.0,2022-09-14 14:35:15,2023-05-22 02:37:56,臧泽_dzyz-game-21-2031_系统盘,game-service
c595dccf-08e7-4bfa-bc04-5f68717617b1,4.0,8.0,406.59722222222223,6723.793154761905,1306245577.0,2022-10-28 11:38:58,2023-05-22 02:37:56,dzyz-game-21-2082_系统盘_臧泽,game-service
04142da0-0dca-472c-bd23-c70bbd02bd3b,8.0,64.0,,6090.630952380952,1306245577.0,2022-11-09 10:53:30,2023-05-22 02:37:56,teraGameServer_tera-20154-GameServer_系统盘_张伟,game-service
f560407c-6334-4329-aa29-464c0d907c8a,4.0,8.0,6723.793154761905,6059.78621031746,1306245577.0,2023-03-20 14:41:13,2023-05-22 02:37:56,dzyz-game-11-1117_系统盘_闫磊,game-service
ca6605b1-036f-4418-a427-10f2f8f8d884,4.0,8.0,6059.78621031746,6449.5421626984125,1306245577.0,2023-04-18 10:34:26,2023-05-22 02:37:56,dzyz-game-11-1122_系统盘_闫磊,game-service
aca9942f-bc12-4df7-a3cd-562bcb706be2,32.0,256.0,,6662.022321428572,1306372278.0,2022-01-07 15:12:55,2023-05-22 02:37:56,rom-tencent-cn-proxy-02_rom-tencent-cn-r1-02_系统盘,infra-node
81abe9e9-8953-4bc6-bd3c-f00463a809f9,8.0,16.0,,6472.974702380952,1306509427.0,2023-03-20 15:01:29,2023-05-22 03:33:10,Xdowns_WinWeb_PaoWanBJ_系统盘_泡玩,game-service
0d2f6007-dfbd-4aff-860d-2efa0d72520b,1.0,2.0,,6181.349206349207,1306906930.0,2021-10-14 20:44:46,2023-05-22 02:37:56,tinggeili-web-prod2_系统盘_默认项目,media-video-streaming
373d63e9-3867-4bcd-bf4d-2bbbcf0e03f2,4.0,8.0,,7565.179563492064,1306906930.0,2021-10-14 21:25:05,2023-05-22 02:37:56,k8s-tgl-prod-3_系统盘_默认项目_k8s-tgl-prod-1,infra-node
75a93e27-a49d-4f32-b3cb-e4eb15b0ae85,4.0,8.0,,6785.392361111111,1308576335.0,2021-12-28 15:46:50,2023-05-22 02:37:56,CH0_MLS-Huiju-01_默认项目_汇聚分发垫片1_系统盘,data-collection-delivery
c709e864-c25d-451d-ab5a-3e99853e8be7,8.0,16.0,,8004.484126984127,1308798810.0,2022-06-07 11:51:58,2023-05-22 02:37:56,asg-bof2sc2h_as-tke-np-270dh7az_系统盘,infra-node
