,disk_ID,vm_name,vm_cpu,vm_memory,vm_type,disk_if_VIP,ins_type,project_name,buss_name,disk_name,disk_capacity,disk_type,volume_type,avg_bandwidth,bandwidth_mul,bandwidth_zero_ratio,burst_label,peak_bandwidth,timestamp_num,cluster_index,business_type,description,recent_history_bandwidth_memory,recent_history_bandwidth_cpu,recent_history_bandwidth_app,recent_history_bandwidth_cpu_memory,cluster_label
13283,295964b7-488b-4238-8824-715f7d7079e7,p5-tkcnpms-sensorsd-web04,16.0,64.0,S6,1,CVM,默认项目,p5-tkcnpms-sensorsd-web,p5-tkcnpms-sensorsd-web04_数据盘_4,2000,1,cbsPremium,3060.587797619048,68.73646956432952,0.0019841269841269,1,210374.0,2016.0,571,iot-saas-platform,默认项目_p5-tkcnpms-sensorsd-web04_数据盘_4,10511.273313492064,10511.273313492064,12637.539186507936,10511.273313492064,0
11990,814759d9-8d42-4ca3-a4b5-92c6e567ad6d,dzyz-game-21-2044,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-21-2044_数据盘_1,100,1,cbsPremium,399.67311507936506,31.29057103957724,0.0014880952380952,1,12506.0,2016.0,414,game-service,臧泽_dzyz-game-21-2044_数据盘_1,6511.08382936508,6511.08382936508,6511.08382936508,6511.08382936508,0
11324,596f1571-1f1c-4fd4-a0d0-ba3e0124bcab,prod-callcenter-mid-15-244,2.0,8.0,SA2,1,CVM,callcenter,prod-callcenter-mid,prod-callcenter-mid4_系统盘,80,0,cbsPremium,8141.397817460317,65.55483615545623,0.0009920634920634,1,533708.0,2016.0,561,office-system,prod-callcenter-mid-15-244_prod-callcenter-mid4_系统盘,,,,,0
8860,c64d0022-9dfb-41b3-88df-3b7a2c7e3a4f,uat-inf-server-n2.digitforce.com,4.0,8.0,S6,1,CVM,生产,uat-inf-server-n2.digitforce.com,uat-inf-server-n2.digitforce.com_数据盘_1,100,1,cbsBSSD,224.77876984126985,1083.629918305918,0.0004960317460317,1,243577.0,2016.0,704,dev-test-env,uat-inf-server-n2.digitforce.com_数据盘_1_生产,,6017.806547619048,7192.1046626984125,,0
13279,9d8573ee-17b3-4050-b000-7df1a954bfcc,emr-Task.8085_emr-gmz8tdmv,32.0,128.0,SA2,1,CVM,默认项目,emr-Task-emr-gmz8tdmv,emr-task1_系统盘,50,0,cbsssd,10972.3125,48.32809856627762,0.0,1,530271.0,2016.0,704,compute-simulation,emr-task1_系统盘_emr-Task-emr-gmz8tdmv_默认项目_emr-Task.8085_emr-gmz8tdmv,8136.547123015873,8136.547123015873,8136.547123015873,8136.547123015873,0
14712,c0a6cf1e-3ac5-4ff8-b6a2-f4c3ce045b95,ppt2h5-017-prod-tx-bj7.vhall.domain5,4.0,8.0,SA3,1,CVM,默认项目,ppt2h5prod-tx-bj7.vhall.domain,ppt2jpg-001-prod-tx-bj7.vhall.domain5_系统盘,100,0,cbsPremium,2052.774305555556,53.22406837629968,0.0004960317460317,1,109257.0,2016.0,652,media-video-streaming,ppt2h5prod-tx-bj7.vhall.domain_默认项目_ppt2jpg-001-prod-tx-bj7.vhall.domain5_系统盘_ppt2h5-017-prod-tx-bj7.vhall.domain5,,,,,0
12668,ce065805-2bb8-4fce-aae1-72746c274cb4,长城APPS内嵌H5-test,1.0,2.0,S5,1,CVM,默认项目,长城APPS内嵌H5-test,长城APP内嵌H5-测试_系统盘,50,0,cbsPremium,6802.700396825397,49.80860250116594,0.0004960317460317,1,338833.0,2016.0,407,dev-test-env,长城APP内嵌H5-测试_系统盘_默认项目_长城APPS内嵌H5-test,,,,,0
20580,cdfdf547-c222-46f6-91f7-6f7a9ad1c82e,Risk-model-mysql-mysql01.bigdata.prod,4.0,8.0,SA2,1,CVM,vpc_prod,Risk-model-mysql-mysql01.bigdata.prod,Risk-model-mysql-mysql01.bigdata.prod_系统盘,50,0,cbsPremium,7894.79117063492,73.9933441397184,0.0009920634920634,1,584162.0,2016.0,577,infra-database,Risk-model-mysql-mysql01.bigdata.prod_系统盘_vpc_prod,2431.84871031746,2431.84871031746,2431.84871031746,2431.84871031746,2
16665,ba521fc4-aa77-4fe8-bf99-0f2f0309d4ee,lijianan,2.0,4.0,SA2,1,CVM,个人使用Windows跳板机,lijianan,lijianan_系统盘,100,0,cbsPremium,1849.141865079365,31.645489783710268,0.0009920634920634,1,58517.0,2016.0,487,infra-jumpbox,lijianan_系统盘_个人使用Windows跳板机,,,284550.1468253968,,0
3896,7f979f47-df97-45de-a3d7-d6982bfec56f,lh-1256261008-lhins-hjju0bs6,2.0,8.0,S5,0,CVM,默认项目,lh-cbs,lh-1256261008-20221111666022952705771,50,1,cbsPremium,390.5292658730159,98.28456751940476,0.0009920634920634,1,38383.0,2016.0,570,generic-unknown,默认项目_lh-1256261008-lhins-hjju0bs6_lh-1256261008-20221111666022952705771_lh-cbs,,8544.405257936507,8544.405257936507,,0
18741,e2b76e24-e32f-4dcf-9be9-619a6e93409f,stg-bj7-tke03,8.0,16.0,SA2,1,CVM,开发测试,stg-bj7-tke,stg-bj7-tke03_数据盘_1,200,1,cbsBSSD,5229.694444444444,494.7034721595164,0.0,1,2587148.0,2016.0,415,dev-test-env,stg-bj7-tke03_数据盘_1_开发测试,7283.268849206349,7283.268849206349,7283.268849206349,7283.268849206349,4
19976,dcf3f434-09e7-4017-b2c4-b16a08d639f2,rom-tencent-cn-proxy-01,32.0,256.0,M5,1,CVM,r1,rom-tencent-cn-proxy,rom-tencent-cn-r1-0{R:1}_数据盘_1,4000,1,cbsPremium,6573.148313492064,95.29086673950891,0.0004960317460317,1,626361.0,2016.0,610,infra-node,rom-tencent-cn-r1-0{R:1}_数据盘_1_rom-tencent-cn-proxy-01,2620.961805555556,2620.961805555556,2620.961805555556,2620.961805555556,2
19360,53e679fc-6e03-41dc-aa28-316ee8bb12e7,as-tke-np-pdbg5i0j1,64.0,128.0,SA2,1,CVM,asg-rgxyi9wx,as-tke-np-pdbg5i0j,as-tke-np-pdbg5i0j1_数据盘_3,200,1,cbsPremium,6456.727182539683,28.44413195847016,0.0,1,183656.0,2016.0,606,generic-autoscaling,asg-rgxyi9wx_as-tke-np-pdbg5i0j1_数据盘_3,81713.57490079365,81713.57490079365,81713.57490079365,81713.57490079365,0
17483,89ac52e4-ed84-4c35-a572-765a65f464b8,khfw-tencent-win-yunwei,2.0,2.0,SA3,1,CVM,课后服务,khfw-tencent-win-yunwei,khfw-tencent-win-01_系统盘,50,0,cbsBSSD,6902.603174603175,175.23287510578018,0.0,1,1209563.0,2016.0,685,education-learning,khfw-tencent-win-01_系统盘_khfw-tencent-win-yunwei_课后服务,,,7650.0610119047615,,2
24165,7275059b-1d80-4ad8-b93d-35385e8b9c35,TXBJ-SMRDP-G01-newHA,8.0,16.0,C6,1,CVM,newHA,TXBJ-SMRDP-G01-newHA,TXBJ-SMRDP-G01-newHA_系统盘,60,0,cbsPremium,38027.01686507936,34.533132184920845,0.0004960317460317,1,1313192.0,2016.0,604,infra-node,TXBJ-SMRDP-G01-newHA_系统盘,37288.08928571428,37288.08928571428,9441.530257936509,37288.08928571428,2
11653,b1c4cd18-8c81-4b62-8bbc-e7efe2545454,tx-bj-hulk-k8s-node3180,84.0,320.0,S5,1,CVM,默认项目,tx-bj-hulk-k8s-node,tx-bj-hulk-k8s-node3180_系统盘,100,0,cbsPremium,258.08184523809524,636.0036671644631,0.0,1,164141.0,2016.0,662,infra-node,tx-bj-hulk-k8s-node3180_系统盘_默认项目,,,4844.862103174603,,0
21772,92dacfce-b672-4708-b325-47f8b8127b70,stg-bj7-tke03,8.0,16.0,SA2,1,CVM,开发测试,stg-bj7-tke,cls-24kmgxpt/pvc-2f090a29-6e5c-4eed-8e96-56b3ac74a223,20,1,cbsPremium,3069.1626984126983,57.64340876796707,0.0004960317460317,1,176917.0,2016.0,561,dev-test-env,stg-bj7-tke03_cls-24kmgxpt/pvc-2f090a29-6e5c-4eed-8e96-56b3ac74a223_开发测试,3702.91121031746,3702.91121031746,3702.91121031746,3702.91121031746,0
18570,0842e534-8e22-4457-acef-e5cf2a63758a,dzyz-test11,8.0,16.0,S6,1,CVM,臧泽,dzyz-test,dzyz-game69-4002_数据盘_1,100,1,cbsPremium,1471.2380952380952,200.72413904712585,0.0009920634920634,1,295313.0,2016.0,406,dev-test-env,臧泽_dzyz-test11_dzyz-game69-4002_数据盘_1,1929.719246031746,1929.719246031746,1929.719246031746,1929.719246031746,0
20941,b24b7fc9-c7a5-4511-9e87-8d45f83f572b,prod-dam-emr-Common.2_emr-alaflh7u,2.0,4.0,SA2,1,CVM,特赞-内容平台,prod-dam-emr-Common-emr-alaflh7u,emr-common_DATA_DISK_1,200,1,cbsHSSD,4837.981646825397,33.80252591642418,0.0009920634920634,1,163536.0,2016.0,519,infra-node,emr-common_DATA_DISK_1_prod-dam-emr-Common-emr-alaflh7u_特赞-内容平台_prod-dam-emr-Common.2_emr-alaflh7u,,,24268.75248015873,,0
3138,9cb89d55-0b6d-4d7a-b753-2ecf5d78b53d,lh-1316844228-lhins-ldpsia5m,2.0,4.0,S5,0,CVM,默认项目,lh-cbs,lh-1316844228-20230213364027119111631,100,1,cbsssd,361.2748015873016,49.75160160916069,0.0,1,17974.0,2016.0,567,generic-unknown,lh-1316844228-20230213364027119111631_lh-1316844228-lhins-ldpsia5m_lh-cbs_默认项目,,,3.2212301587301586,,0
14357,28f0908b-513a-45f3-864c-b590e388fe0b,tera-10000-GameServer-1,8.0,64.0,M6,1,CVM,张伟,teraGameServer,tera-10000-GameServer-{R:1}_数据盘_1,200,1,cbsPremium,1521.2867063492065,33.02664763341913,0.1433531746031746,1,50243.0,2016.0,754,game-service,tera-10000-GameServer-{R:1}_数据盘_1_teraGameServer_tera-10000-GameServer-1_张伟,,,,,0
23777,4431ee04-6ce4-4673-8ce5-562e39c6622f,vm-cdwch-yiiren7a,8.0,32.0,SA2,0,CVM,cdwch,vm-cdwch-yiiren7a,vm-cdwch-yiiren7a_数据盘_9,50,1,cbsHSSD,4650.679067460317,311.43236912086894,0.0009920634920634,1,1448372.0,2016.0,456,infra-database,vm-cdwch-yiiren7a_数据盘_9,4622.296626984127,4622.296626984127,4622.296626984127,4622.296626984127,2
12747,6f53335d-0185-41aa-a042-ffdd709476f7,lh-1304709679-lhins-15daogxu,4.0,8.0,SA2,0,CVM,默认项目,lh-cbs,lh-1304709679-20220621747016540969311,350,1,cbsPremium,1033.716765873016,328.87828777052295,0.0,1,339967.0,2016.0,604,ecommerce-retail,默认项目_lh-1304709679-20220621747016540969311_lh-cbs_lh-1304709679-lhins-15daogxu,86.70486111111111,455.4315476190476,17.248511904761905,86.70486111111111,0
13411,e3de9db6-fa15-4342-beed-2b5a0de23342,xinzysdtxbbdb1,2.0,4.0,SA3,1,CVM,默认项目,xinzysdtxbbdb,xinzysdtxbbdb1_数据盘_1(FROM snap-nvqc7zz0),500,1,cbsPremium,330.21875,111.7713636793792,0.0009920634920634,1,36909.0,2016.0,486,generic-unknown,xinzysdtxbbdb1_数据盘_1(FROM snap-nvqc7zz0)_默认项目,,,,,0
7041,cd3b5116-a795-4277-a721-9ceb4fc289dc,hqchipstandalone,2.0,4.0,SA2,1,CVM,客户Windows跳板机,hqchipstandalone,hqchipstandalone_系统盘,60,0,cbsPremium,2306.5143849206347,27.23200011699093,0.0009920634920634,1,62811.0,2016.0,476,infra-jumpbox,客户Windows跳板机_hqchipstandalone_系统盘,1993.8819444444443,1993.8819444444443,1993.8819444444443,1993.8819444444443,0
20577,2cf70eb6-f5ec-4062-a45b-e4d63c772972,TX-K3-S460,4.0,8.0,SA2,1,CVM,默认项目,TX-K3-S,TX-K3-S460_系统盘,100,0,cbsPremium,4596.642857142857,69.18658026820817,0.0,1,318026.0,2016.0,602,infra-node,TX-K3-S460_系统盘_默认项目,483.04613095238096,483.04613095238096,483.04613095238096,483.04613095238096,0
23600,e970d2d7-a901-4d6b-9934-c29a8f13ee26,env-project-tmp-2806-spec-9382,8.0,64.0,MA2,1,CVM,debugbox环境,env-project-tmpspec,数据盘_ins-6af5bjlt_vdb_None,500,1,cbsPremium,35620.41567460317,74.84258534076469,0.0,1,2665924.0,2016.0,605,dev-test-env,数据盘_ins-6af5bjlt_vdb_None_env-project-tmpspec_env-project-tmp-2806-spec-9382_debugbox环境,,,,,4
12579,d8a811ba-3c75-4204-9ec8-b921e2337bbe,cvm-app-hls-e-03,4.0,8.0,SA3,1,CVM,hls直播,cvm-app-hls-e,cvm-app-hls-e-022_系统盘,50,0,cbsssd,6387.59375,78.61802419729652,0.0,1,502180.0,2016.0,742,media-video-streaming,cvm-app-hls-e-022_系统盘_cvm-app-hls-e-03_hls直播,7648.304067460317,7648.304067460317,7648.304067460317,7648.304067460317,0
21905,ebec1d79-6151-4d26-a4db-647ca123598b,re-image23.bj.sm,32.0,64.0,SA3,1,CVM,图片,re-image23.bj.sm,未命名3_系统盘,50,0,cbsPremium,10318.166666666666,46.35561873071767,0.0014880952380952,1,478305.0,2016.0,407,generic-unknown,未命名3_系统盘_图片_re-image23.bj.sm,9804.600694444443,,9804.600694444443,,0
18252,75d0bce3-f066-468f-a18d-1ae6ef999f07,p5-tklive-stream-web06,8.0,16.0,S5,1,CVM,Server,p5-tklive-stream-web,p5-tklive-stream-web06_系统盘,200,0,cbsPremium,8286.485119047618,26.69817139856601,0.0019841269841269,1,221234.0,2016.0,562,media-video-streaming,Server_p5-tklive-stream-web06_系统盘,,,7317.276785714285,,0
15870,24e86722-c9d6-4a73-b539-e7b52c2a257e,s-qcbj7-pe-tdengine-2,8.0,16.0,S6,1,CVM,默认项目,s-qcbj7-pe-tdengine,s-qcbj7-pe-tdengine-{R:1}_数据盘_1,200,1,cbsssd,5276.482638888889,130.12418442157187,0.0,1,686598.0,2016.0,697,infra-database,s-qcbj7-pe-tdengine-2_默认项目_s-qcbj7-pe-tdengine-{R:1}_数据盘_1,4802.666666666667,4802.666666666667,4802.666666666667,4802.666666666667,2
12774,509ba222-f33b-4270-91a5-5655c18fce9d,BigDATA-CreditGateway-redis01.bigdata.prod,16.0,64.0,SA2,1,CVM,vpc_prod,BigDATA-CreditGateway-redis01.bigdata.prod,BigDATA-CreditGateway-redis01.bigdata.prod_数据盘_1,50,1,cbsPremium,5780.0620039682535,46.6320257144218,0.0009920634920634,1,269536.0,2016.0,561,infra-cache,vpc_prod_BigDATA-CreditGateway-redis01.bigdata.prod_数据盘_1,,12010.629464285714,394.672123015873,,0
8890,e298c5b8-a1dd-413e-8904-1efa3499396a,m-tc7-cvm-gz01-202212071736176991,8.0,16.0,SA3,1,CVM,g1_bj,m-tc7-cvm-gz,m-tc7-cvm-gz01-202212071736176991_数据盘_1,300,1,cbsPremium,6955.121031746032,56.21555659712882,0.0,1,390986.0,2016.0,486,generic-unknown,m-tc7-cvm-gz01-202212071736176991_数据盘_1_g1_bj,,1695070.015873016,1695070.015873016,,0
17193,30475bfc-d5df-44f7-bb8d-936861202f14,prod-cd-n4.digitforce.com,4.0,16.0,S5,1,CVM,生产,prod-cd-n4.digitforce.com,prod-cd-n4.digitforce.com_数据盘_1,100,1,cbsBSSD,684.3521825396825,226.1613303045546,0.0014880952380952,1,154774.0,2016.0,564,infra-node,prod-cd-n4.digitforce.com_数据盘_1_生产,6815.096726190476,6815.096726190476,6815.096726190476,6815.096726190476,0
20681,ab774ad8-60ad-43b6-b3bc-2d716f6520ae,m-tc7-cvm-gz01-202202211112428003,8.0,32.0,SA2,1,CVM,g1_bj,m-tc7-cvm-gz,m-tc7-cvm-gz01-202202211112428003_系统盘,50,0,cbsPremium,10666.540674603177,41.31883179795744,0.0014880952380952,1,440729.0,2016.0,578,infra-node,m-tc7-cvm-gz01-202202211112428003_系统盘_g1_bj,,,2780.532242063492,,0
5234,3cd4f21c-9f96-4302-82a0-4c21d6a8f215,gtjaguojidanji--qvikuc,2.0,4.0,SA2,1,CVM,客户Windows跳板机,gtjaguojidanji--qvikuc,gtjaguojidanji--qvikuc_系统盘,60,0,cbsPremium,2104.0257936507937,28.72635886042347,0.0009920634920634,1,60441.0,2016.0,476,infra-jumpbox,客户Windows跳板机_gtjaguojidanji--qvikuc_系统盘,4303.12996031746,4303.12996031746,4303.12996031746,4303.12996031746,0
20525,96a25e87-960d-47f7-8264-e3546379f62b,KISYUN-TXBJ-PRO16.0-DB-NewHA-G06-Slave,16.0,32.0,S6,1,CVM,newHA,KISYUN-TXBJ-PRO16DB-NewHA-G06-Slave,KISYUN-TXBJ-PRO16.0-DB-NewHA-G06-Slave_系统盘,200,0,cbsPremium,9441.530257936509,51.09108235865847,0.0,1,482378.0,2016.0,604,infra-database,newHA_KISYUN-TXBJ-PRO16.0-DB-NewHA-G06-Slave_系统盘_KISYUN-TXBJ-PRO16DB-NewHA-G06-Slave,,,37288.08928571428,,0
6554,d26cbbb3-04b8-4c46-873a-15789148c9aa,TX-K3-S455,4.0,8.0,SA2,1,CVM,默认项目,TX-K3-S,未命名_数据盘((FROM snap-3warj9ue))_1,50,1,cbsPremium,146.49603174603175,79.70181759081181,0.1091269841269841,1,11676.0,2016.0,606,generic-unknown,TX-K3-S455_未命名_数据盘((FROM snap-3warj9ue))_1_默认项目,161.09722222222223,161.09722222222223,161.09722222222223,161.09722222222223,0
19563,6c2942e7-2070-4b78-8b09-f3831172cf72,dzyz-game-11-1019,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-11-1019_系统盘,50,0,cbsPremium,6682.582341269841,70.01709460583906,0.0009920634920634,1,467895.0,2016.0,563,game-service,臧泽_dzyz-game-11-1019_系统盘,6517.727182539683,6517.727182539683,6517.727182539683,6517.727182539683,0
17806,d3d1dd26-506e-47a4-978f-4c45d787127f,qcbjg-tutor-live-room-server-relocate7-vm,32.0,64.0,SA2,1,CVM,live,qcbjg-tutor-live-room-server-relocate,qcbjg-tutor-live-room-server-relocate{R:1}-vm_数据盘_1,500,1,cbsPremium,5030.041666666667,37.57781993190911,0.0009920634920634,1,189018.0,2016.0,578,education-learning,qcbjg-tutor-live-room-server-relocate7-vm_qcbjg-tutor-live-room-server-relocate{R:1}-vm_数据盘_1,,,,,0
15612,6bf7ba8c-1cf0-4e0b-9e46-30b96a1f37bd,tla010082002052_新C云平台_周全,32.0,128.0,S6,1,CVM,1286-新C云平台,tla010082002052_新C云平台_周全,[数据盘]tla010082002052_新C云平台_周全_1,500,1,cbsssd,2616.3184523809523,129.6975143416492,0.0,1,339330.0,2016.0,704,iot-saas-platform,[数据盘]tla010082002052_新C云平台_周全_1_1286-新C云平台,7781.056547619048,7781.056547619048,7781.056547619048,7781.056547619048,0
23887,9a7f7a99-4173-453f-8ab3-17aa80e69b99,未命名50,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名50_系统盘,100,0,cbsPremium,21447.68353174603,40.53621915453648,0.0004960317460317,1,869408.0,2016.0,604,dev-test-env,PWA_未命名50_系统盘_默认项目,23827.90922619048,23827.90922619048,23827.90922619048,23827.90922619048,2
23561,08976142-100e-4eaf-baee-1bc2c1a28b6e,未命名76,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名76_系统盘,100,0,cbsPremium,24985.5441468254,30.586246011260044,0.0009920634920634,1,764214.0,2016.0,529,generic-unknown,默认项目_未命名76_系统盘_PWA,24905.35515873016,24905.35515873016,24905.35515873016,24905.35515873016,2
9977,006ee924-ff40-4fbf-b665-e6c7b2e962a9,悠谷后台,4.0,8.0,SA3,1,CVM,默认项目,悠谷后台,悠谷后台数据盘NEW,200,1,cbsPremium,897.2574404761905,152.00877011130146,0.0550595238095238,1,136391.0,2016.0,408,game-service,默认项目_悠谷后台数据盘NEW,,,,,0
21081,b3477849-47de-4895-b8f6-2f82a66737f3,vm-cdwch-mcp371s8,4.0,16.0,SA2,0,CVM,cdwch,vm-cdwch-mcp371s,vm-cdwch-mcp371s8_数据盘_10,70,1,cbsHSSD,22735.38095238096,44.51080024212314,0.0004960317460317,1,1011970.0,2016.0,511,infra-database,vm-cdwch-mcp371s8_数据盘_10,444.1919642857143,444.1919642857143,444.1919642857143,444.1919642857143,2
17297,55786ec3-dec4-497e-af6a-28005d89db39,dzyz-game-11-1015,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-11-1015_系统盘,50,0,cbsPremium,6999.486111111111,128.24198601881486,0.0004960317460317,1,897628.0,2016.0,604,game-service,臧泽_dzyz-game-11-1015_系统盘,525.6850198412699,525.6850198412699,525.6850198412699,525.6850198412699,2
19291,1084a5bb-43ad-4528-87d4-d7a96f6feaac,tke_cls-7dynfgib_worker,16.0,64.0,SA3,1,CVM,默认项目,tke_cls-7dynfgib_worker,tke_cls-7dynfgib_worker_数据盘_1,200,1,cbsBSSD,10177.922619047618,84.02981944463127,0.0004960317460317,1,855249.0,2016.0,704,infra-node,tke_cls-7dynfgib_worker_数据盘_1_默认项目,18893.03720238096,18893.03720238096,672400.5932539683,18893.03720238096,2
11431,a043db17-3b30-401b-a54d-bce36123b1b5,TCP压测服务器-七区11,16.0,32.0,SA2,1,CVM,默认项目,TCP压测服务器-七区,TCP压测服务器-七区11_系统盘,100,0,cbsPremium,1305.8670634920634,60.1807046039167,0.0009920634920634,1,78588.0,2016.0,405,dev-test-env,默认项目_TCP压测服务器-七区11_系统盘,,,1049.1046626984128,,0
12470,c3ada285-dd48-41e1-87c9-090488f06b4b,m-tc7-cvm-gz01-202211031609024701,16.0,64.0,IT5,1,CVM,g1_bj,m-tc7-cvm-gz,m-tc7-cvm-gz01-202211031609024701_系统盘,50,0,cbsPremium,2780.9791666666665,113.90160839632324,0.0014880952380952,1,316758.0,2016.0,546,infra-node,g1_bj_m-tc7-cvm-gz01-202211031609024701_系统盘,2290.1671626984125,2290.1671626984125,2290.1671626984125,2290.1671626984125,0
15987,3917235c-7f73-47a0-9da7-18437eed7f99,dzyz-game-11-1008,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-11-1008_数据盘_1,100,1,cbsPremium,650.1820436507936,33.5321472084665,0.0019841269841269,1,21802.0,2016.0,560,game-service,dzyz-game-11-1008_数据盘_1_臧泽,,,414.97073412698415,,0
21420,118f6736-63f6-47ec-bcfc-ba01708128b7,未命名,8.0,16.0,S5,1,CVM,默认项目,RU-CN_PushService_a22d0a903d4e444eb6c14a7488c756b,未命名_数据盘_2,100,1,cbsPremium,23029.63888888889,83.29045059084488,0.0004960317460317,1,1918149.0,2016.0,563,data-collection-delivery,未命名_数据盘_2_默认项目_RU-CN_PushService_a22d0a903d4e444eb6c14a7488c756b,422.546626984127,769.0133928571429,422.546626984127,26235.822916666668,4
19341,21a3768c-d55a-42e6-9694-43299e22e62e,k8s-node-iotworks-flink,32.0,128.0,S6,1,CVM,1286-新C云平台,k8s-node-iotworks-flink,[数据盘]tla010082002105_新C云平台_周全_数据盘_1,300,1,cbsPremium,1652.327876984127,204.99987001263548,0.0009920634920634,1,338727.0,2016.0,560,infra-node,1286-新C云平台_[数据盘]tla010082002105_新C云平台_周全_数据盘_1_k8s-node-iotworks-flink,7897.330357142857,7897.330357142857,1918.202876984127,7897.330357142857,0
727,6d278a4f-c0e2-4872-b3e6-daf54a10459b,as-tke-np-jva6dboz10,32.0,128.0,SA3,1,CVM,asg-4h06htrn,as-tke-np-jva6dboz,as-tke-np-jva6dboz10_数据盘_1,1000,1,cbsHSSD,6.049603174603175,29.092817317153163,0.0014880952380952,1,176.0,2016.0,520,generic-autoscaling,asg-4h06htrn_as-tke-np-jva6dboz10_数据盘_1,1128.077380952381,1128.077380952381,1128.077380952381,1128.077380952381,0
16184,4dc0982d-c74d-4e83-b855-5093032e9690,tx-bj-hulk-k8s-node3180,84.0,320.0,S5,1,CVM,默认项目,tx-bj-hulk-k8s-node,tx-bj-hulk-k8s-node3180_数据盘,200,1,cbsPremium,4999.809027777777,60.16349791137856,0.0014880952380952,1,300806.0,2016.0,577,infra-node,tx-bj-hulk-k8s-node3180_数据盘_默认项目,399.8700396825397,399.8700396825397,399.8700396825397,399.8700396825397,0
15021,3e8945bf-71da-4d48-8ca5-9d58bd1ffb8c,TX-K3-S353,4.0,16.0,SA2,1,CVM,默认项目,TX-K3-S,未命名_系统盘,100,0,cbsPremium,4397.140873015873,69.29821190627568,0.0019841269841269,1,304714.0,2016.0,476,generic-unknown,TX-K3-S353_默认项目_未命名_系统盘,504.82886904761904,504.82886904761904,504.82886904761904,504.82886904761904,0
21995,8d1fa3fd-eccf-44d7-96fb-ba3031750fc1,lh-1308273897-lhins-rqla7o24,4.0,4.0,SA2,0,CVM,默认项目,lh-cbs,lh-1308273897-20220321504013293399131,500,1,cbsPremium,2429.776785714286,295.828820254653,0.0014880952380952,1,718798.0,2016.0,546,dev-test-env,lh-1308273897-lhins-rqla7o24_lh-1308273897-20220321504013293399131_默认项目_lh-cbs,327.9047619047619,318.9191468253968,392.717757936508,318.9191468253968,2
16122,a431e320-26f0-412c-987c-f4bb2e26d12e,dzyz-game-11-1009,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-11-1009_系统盘,50,0,cbsPremium,6091.821428571428,49.23978870968688,0.0004960317460317,1,299960.0,2016.0,478,game-service,dzyz-game-11-1009_系统盘_臧泽,6068.085813492064,6068.085813492064,1163.3685515873017,6068.085813492064,0
12743,2aa35464-5594-47f5-b71a-ac6f2bdf61bc,tx-bj-hulk-k8s-node3076,84.0,320.0,S5,1,CVM,默认项目,tx-bj-hulk-k8s-node,tx-bj-hulk-k8s-node3076_系统盘,100,0,cbsPremium,2330.1671626984125,189.70269904932653,0.0004960317460317,1,442039.0,2016.0,653,infra-node,默认项目_tx-bj-hulk-k8s-node3076_系统盘,328410.98313492065,328410.98313492065,328410.98313492065,328410.98313492065,0
20494,f4f16423-fd04-44fc-81e9-765c09af219f,s-tke-node.4lilmxnh.0,64.0,256.0,SA3,1,CVM,asg-4557t4rb,s-tke-node.4lilmxnh.,s-tke-node.4lilmxnh.0_数据盘_1,300,1,cbsBSSD,10273.733134920634,28.065358153010603,0.0019841269841269,1,288336.0,2016.0,413,infra-node,asg-4557t4rb_s-tke-node.4lilmxnh.0_数据盘_1,48549.35863095238,48549.35863095238,7.748511904761905,48549.35863095238,0
20463,f36e476a-69ee-4138-a2d8-6faf44631b2f,百合JAVA-baihe-trade-测外,2.0,4.0,SA2,1,CVM,默认项目,百合JAVA-baihe-trade-测外,百合java测外9_系统盘,50,0,cbsPremium,7775.359126984127,111.54057141748926,0.0009920634920634,1,867268.0,2016.0,401,dev-test-env,百合JAVA-baihe-trade-测外_默认项目_百合java测外9_系统盘,6861.282738095239,6861.282738095239,6861.282738095239,6861.282738095239,2
21449,25cd0a32-7313-4988-ba6b-ebdfedbb526e,check-bj-prod-image-GPU-API2-01,8.0,32.0,GN7,1,CVM,默认项目,check-bj-prod-image-GPU-API,check-bj-image-prod-GPU-API2-01_系统盘,100,0,cbsBSSD,3982.392857142857,333.25341009981435,0.0004960317460317,1,1327146.0,2016.0,704,ai-machine-learning,check-bj-image-prod-GPU-API2-01_系统盘_check-bj-prod-image-GPU-API2-01_默认项目,843.859623015873,43860.13740079365,843.859623015873,,2
